Goal,Issue,Hair Type,Hair Texture,Wash Hair,Treatments,Hair Behaviour,Scalp Feeling,Scalp Flaky,Oily Scalp,Dry Scalp,REC Shampoo MTH,REC Shampoo WK,REC Conditioner,REC Conditioner 2,REC Other ,DRYNESS,DAMAGE,SENSITIVITY,SEBUM Oil,DRY SCALP,FLAKES,Base_Name,Unique_ID
Moisture retention,Not me,Type 4c,Thick,About once a month,No not me,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",Itchy & painful,Yes Usually,5 + Days,1 - 2 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,TginMoistureRichSulfateFreeShampooForNaturalHair,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,AsIAmLeaveInConditioner237ml/8FlOz.,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,51.348269488768445,0.0,4.529942270621949,5.462265038890256,0.0,0.0,Yinka,Yinka #21
Moisture retention,Split ends / hair breakage,Type 4b,Medium,About once a month,No not me,"B - Its bouncy and elastic, not prone to breakage or brittle, requires very little maintenance, easily accepts applied moisture, hold styles well, accepts color well and evenly.",None of the above,No Not Me,5 + Days,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,0.0,0.0,0.0,10.68402874208178,0.0,0.22682935665653264,Angela I,Angela I #6
Healthy Hair,Split ends / hair breakage,Type 4b,Medium,About once a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Itchy,Yes Rarely,My scalp gets dry not oily,3 - 5 Days,DesignEssentialsOatProtein&HennaFullerThickerStrongerDeepCleansingShampooHighRated,SheaMoistureOrganicRawSheaButterMoistureRetentionShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,GiovanniDirectLeaveInConditioner–HighRated,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,68.33935310660961,28.50974849069859,4.934438865926847,10.256307531680287,97.55656543575589,7.315624389029663,Yinka,Yinka #22
Growth,Thinning hair,Type 4c,Medium,About once a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",None of the above,Yes Always,3 - 4 Days,1 - 2 Days,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,TginMoistureRichSulfateFreeShampooForNaturalHair,SheaMoistureRawSheaButterExtraMoistureDetangler,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,68.25293083423911,6.898093472851648,46.27594576213949,10.477567195498814,63.88139907802986,2.874814589620613,Nomfundo,Nomfundo #10
Moisture retention,Not me,Type 4c,Thick,About once a month,No not me,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",None of the above,Yes Usually,3 - 4 Days,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,AsIAmLeaveInConditioner237ml/8FlOz.,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,14.786383173077551,0.0,4.843118244546049,0.0,0.0,0.0,Clover Lewis,Clover Lewis #6
Healthy Hair,Split ends / hair breakage,Type 4b,Thick,About once a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Itchy & painful,No Not Me,My scalp gets dry not oily,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,SheaMoistureManukaHoney&MafuraOilConditioner,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,0.0,0.0,8.41886598227738,0.0,29.061192065805223,4.781730242904756,Nadine,Nadine #16
Moisture retention,Scalp dryness,Type 4c,Medium,About once a month,No not me,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",Sensitive,No Not Me,My scalp gets dry not oily,My scalp gets oily not dry,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,AvalonTheScienceOfHaircareKeraCareNaturalTextures2ConditionerWithoutRinse240Ml,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,35.56981612505337,0.0,6.412215521398837,14.643904018063804,0.0,8.338315568477565,Tara G,Tara G #23
Moisture retention,Thinning hair,Type 4c,Medium,About once a month,Colour / Dyed,"B - Its bouncy and elastic, not prone to breakage or brittle, requires very little maintenance, easily accepts applied moisture, hold styles well, accepts color well and evenly.",Itchy,Yes Rarely,My scalp gets dry not oily,1 - 2 Days,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,TginMoistureRichSulfateFreeShampooForNaturalHair,CamilleRoseNaturalsMoroccanPearConditioningCustardForLowPorosity,FaithInNatureNaturalAvocadoConditionerNourishingVegan,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,58.116037704771784,0.0,4.233637256047046,4.030035923986404,0.0,68.14730292987079,Tara G,Tara G #24
Moisture retention,Scalp dryness,Type 4c,Thick,Once a week,No not me,"B - Its bouncy and elastic, not prone to breakage or brittle, requires very little maintenance, easily accepts applied moisture, hold styles well, accepts color well and evenly.",None of the above,Yes Usually,5 + Days,3 - 5 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,SheaMoistureOrganicRawSheaButterMoistureRetentionShampoo,SheaMoistureManukaHoney&MafuraOilConditioner,AsIAmLeaveInConditioner237ml/8FlOz.,AfricanPrideMoistureMiracleAloe&CoconutWaterPreShampoo,18.867196148329956,0.0,1.7730891073861414,3.885517239420162,37.36368931766831,4.891798678450813,Eugenie,Eugenie #8
Moisture retention,Not me,Type 4b,Medium,Once a week,No not me,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",Sensitive,Yes Usually,1 - 2 Days,1 - 2 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureManukaHoney&MafuraOilConditioner,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,0.0,0.0,11.744011480862847,0.0,2.476688797399204,0.0,Yetunde O,Yetunde O #15
Growth,Thinning hair,Type 4b,Medium,About once a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Sensitive,No Not Me,3 - 4 Days,1 - 2 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,18.433829623900756,20.62427201436176,0.0,7.610111829534223,0.0,0.0,Louisa E,Louisa E #10
Moisture retention,Not me,Type 4c,Medium,Once a week,Colour / Dyed,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",Itchy,Yes Rarely,My scalp gets dry not oily,1 - 2 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,TginMoistureRichSulfateFreeShampooForNaturalHair,CamilleRoseNaturalsMoroccanPearConditioningCustardForLowPorosity,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,0.0,20.116112894137824,28.238637444103517,8.68478240689014,56.317734983028274,0.0,Louisa E,Louisa E #11
Growth,Split ends / hair breakage,Type 4b,Medium,Twice a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",None of the above,No Not Me,My scalp gets dry not oily,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AsIAmCurlClarityShampooNP,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,62.272314165134425,14.982476015430276,1.9052699164931188,6.653145140349105,4.028016518889381,2.9844710901376805,Melanie,Melanie #25
Growth,Thinning hair,Type 4c,Medium,Once a week,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Sensitive,Yes Rarely,My scalp gets dry not oily,3 - 5 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleAloe&CoconutWaterPreShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,KeraCare®EssentialOilsOilSealant/MoistureLock/Nourishment.50,63.27568271215853,53.86440801988442,36.53075831064474,2.0707743326639663,37.86751696678932,2.140826640265204,Peggy,Peggy #19
Healthy Hair,Split ends / hair breakage,Type 4c,Medium,Twice a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",None of the above,No Not Me,My scalp gets dry not oily,1 - 2 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,62.668547591586794,9.348458516177393,53.53313452884968,16.057863302972624,53.62067861139125,0.0,Peggy,Peggy #20
Moisture retention,Thinning hair,Type 4c,Medium,About once a month,No not me,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",None of the above,Yes Rarely,5 + Days,1 - 2 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AsIAmCurlClarityShampooNP,SheaMoistureRawSheaButterRestorativeConditioner,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,67.01280062406053,31.47525694618712,47.137688066500864,14.528111337778979,70.62744109425314,0.0,Melanie,Melanie #26
Healthy Hair,Not me,Type 4b,Medium,Once a week,No not me,"B - Its bouncy and elastic, not prone to breakage or brittle, requires very little maintenance, easily accepts applied moisture, hold styles well, accepts color well and evenly.",Sensitive,Yes Rarely,1 - 2 Days,Within hours,DesignEssentialsOatProtein&HennaFullerThickerStrongerDeepCleansingShampooHighRated,AvlonKeraCareAntiDandruffMoisturizingShampooForDry&ItchyScalpShampoo1240ml/8Fl.Oz,CamilleRoseCurlLoveMoistureMilk,FaithInNatureNaturalAvocadoConditionerNourishingVegan,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,68.25866461536677,0.0,66.7104915724257,0.0,65.8590931291197,0.0,Nomfundo,Nomfundo #11
Growth,Thinning hair,Type 4c,Medium,Twice a month,Colour / Dyed,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Itchy,No Not Me,5 + Days,3 - 5 Days,DesignEssentialsOatProtein&HennaFullerThickerStrongerDeepCleansingShampooHighRated,PrePooFaithInNatureNaturalAvocadoConditionerNourishingVegan,SheaMoistureRawSheaButterRestorativeConditioner,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,60.4800706156092,53.36418673668295,37.35236510450711,17.97425923827674,91.86278708778882,29.634400705818503,Yinka,Yinka #23
Growth,Thinning hair,Type 4a,Medium,About once a month,No not me,"B - Its bouncy and elastic, not prone to breakage or brittle, requires very little maintenance, easily accepts applied moisture, hold styles well, accepts color well and evenly.",None of the above,No Not Me,My scalp gets dry not oily,1 - 2 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,9.837122736429063,6.1667591168187705,11.894985549001898,0.0,11.708969199231023,0.0,Clover Lewis,Clover Lewis #7
Moisture retention,Split ends / hair breakage,Type 4b,Thick,About once a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",None of the above,Yes Rarely,My scalp gets dry not oily,3 - 5 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,AvalonTheScienceOfHaircareKeraCareNaturalTextures2ConditionerWithoutRinse240Ml,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,0.0,0.0,6.137585741840496,4.262746989234747,86.00689750243828,0.0,Caz Jo,Caz Jo #15
Healthy Hair,Not me,Type 4c,Medium,About once a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",None of the above,No Not Me,My scalp gets dry not oily,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,1.6182069077519867,8.530491735071573,1.124553754218452,6.9866273093152085,0.0,2.1227334352831306,Nadine,Nadine #17
Growth,Split ends / hair breakage,Type 4b,Medium,About once a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",None of the above,No Not Me,5 + Days,3 - 5 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,91.69984172893281,38.943254241191084,41.073068404368975,24.72265100717996,80.50435470424084,3.756229964343498,Sylvia,Sylvia #13
Moisture retention,Scalp dryness,Type 4c,Thin or Fine,About once a month,No not me,"B - Its bouncy and elastic, not prone to breakage or brittle, requires very little maintenance, easily accepts applied moisture, hold styles well, accepts color well and evenly.",Sensitive,Yes Usually,My scalp gets dry not oily,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,0.0,0.0,10.692903908424713,1.673569393252021,36.19053446600279,0.0,Yetunde O,Yetunde O #16
Healthy Hair,Scalp dryness,Type 4b,Thick,Once a week,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",None of the above,No Not Me,1 - 2 Days,1 - 2 Days,DesignEssentialsOatProtein&HennaFullerThickerStrongerDeepCleansingShampooHighRated,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,SheaMoistureRawSheaButterRestorativeConditioner,CamilleRoseCurlLoveMoistureMilk,AfricanPrideMoistureMiracleAloe&CoconutWaterPreShampoo,16.151989321766262,0.0,12.995581554641763,0.0,0.0,0.3355345217887876,Caz Jo,Caz Jo #16
Growth,Not me,Type 4c,Medium,Once a week,Colour / Dyed,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Itchy,Yes Rarely,My scalp gets dry not oily,3 - 5 Days,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,TginMoistureRichSulfateFreeShampooForNaturalHair,AsIAmCoconutCoWashCleansingConditioner,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,70.34844382048396,54.48919430626406,44.90444882595116,0.0,54.175771193474276,18.86396823751516,Yinka,Yinka #24
Growth,Split ends / hair breakage,Type 4c,Medium,Once a week,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Itchy,No Not Me,My scalp gets dry not oily,Within hours,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,AsIAmDry&ItchyScalpCareOlive&TeaTreeOilCoWash,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,76.90546185722829,41.41364303411858,48.87750667171225,18.83530132505593,52.207991962652294,3.0220240713635316,Samantha M,Samantha M #17
Healthy Hair,Thinning hair,Type 4c,Thick,Twice a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",None of the above,No Not Me,My scalp gets dry not oily,Within hours,DesignEssentialsOatProtein&HennaFullerThickerStrongerDeepCleansingShampooHighRated,TginMoistureRichSulfateFreeShampooForNaturalHair,CamilleRoseCurlLoveMoistureMilk,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,17.64737324084079,58.031104524046754,0.0,44.77599593711033,88.74301704348966,0.16044847590320208,Evelyn E,Evelyn E #9
Healthy Hair,Thinning hair,Type 4c,Medium,Once a week,Colour / Dyed,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Itchy,Yes Rarely,My scalp gets dry not oily,1 - 2 Days,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,TginMoistureRichSulfateFreeShampooForNaturalHair,SheaMoistureManukaHoney&MafuraOilConditioner,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,22.491503187546655,42.822607841401435,30.306255963964713,41.04396738949981,34.391396684899185,4.416136079187663,Samantha M,Samantha M #18
